JURISNAME,YEAR,count_Biofuel,count_Energy Storage,count_Natural Gas/Propane,count_Solar,count_Waste Gas,count_Wind,total_Biofuel,total_Energy Storage,total_Natural Gas/Propane,total_Solar,total_Waste Gas,total_Wind,GEOIDFQ
Green Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0700000US391413182299999
Green Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0700000US390733178099999
Green Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0700000US390473172499999
Green Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0700000US391413182299999
Green Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0700000US390733178099999
Green Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0700000US390473172499999
Green Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0700000US391413182299999
Green Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0700000US390733178099999
Green Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0700000US390473172499999
Green Township,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0700000US391413182299999
Green Township,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0700000US390733178099999
Green Township,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0700000US390473172499999
Green Township,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,0.0,0.0,0700000US391413182299999
Green Township,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,0.0,0.0,0700000US390733178099999
Green Township,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,0.0,0.0,0700000US390473172499999
Green Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0700000US391413182299999
Green Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0700000US390733178099999
Green Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0700000US390473172499999
Green Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Green Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413182299999
Green Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390733178099999
Green Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390473172499999
Greenfield Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0700000US390453206099999
Greenfield Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Greenfield Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390453206099999
Grove City City,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1600000US3932592
Grove City City,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1600000US3932592
Grove City City,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1600000US3932592
Grove City City,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932592
Grove City City,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1600000US3932592
Grove City City,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,1600000US3932592
Grove City City,2017,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,1600000US3932592
Grove City City,2018,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,1600000US3932592
Grove City City,2019,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,1600000US3932592
Grove City City,2020,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,87.4,0.0,0.0,1600000US3932592
Grove City City,2021,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,209.37,0.0,0.0,1600000US3932592
Grove City City,2022,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,220.66,0.0,0.0,1600000US3932592
Grove City City,2023,0.0,2.0,1.0,68.0,0.0,0.0,0.0,8.84,3624.0,440.135,0.0,0.0,1600000US3932592
Grove City City,2024,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,381.109,0.0,0.0,1600000US3932592
Groveport City,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1600000US3932606
Groveport City,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1600000US3932606
Groveport City,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,1600000US3932606
Groveport City,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3932606
Groveport City,2019,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,1600000US3932606
Groveport City,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,1600000US3932606
Groveport City,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,1600000US3932606
Groveport City,2022,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,39.64,0.0,0.0,1600000US3932606
Groveport City,2023,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.75,0.0,0.0,1600000US3932606
Groveport City,2024,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,66.685,0.0,0.0,1600000US3932606
Hamilton Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390493302699999
Hamilton Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0700000US390493302699999
Hamilton Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0700000US390493302699999
Hamilton Township,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0700000US390493302699999
Hamilton Township,2022,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0700000US390493302699999
Hamilton Township,2023,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.14,0.0,0.0,0700000US390493302699999
Hamilton Township,2024,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,29.96,0.0,0.0,0700000US390493302699999
Hanover Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0700000US390893329999999
Hanover Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.86,0.0,0.0,0700000US390893329999999
Hanover Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0700000US390893329999999
Hanover Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893329999999
Hanover Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3933292
Hanover Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933292
Hanover Village,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,1600000US3933292
Hanover Village,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,1600000US3933292
Hanover Village,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,1600000US3933292
Harlem Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.595,0.0,0.0,0700000US390413351699999
Harlem Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0700000US390413351699999
Harlem Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US390413351699999
Harlem Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390413351699999
Harlem Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US390413351699999
Harlem Township,2018,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0700000US390413351699999
Harlem Township,2019,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0700000US390413351699999
Harlem Township,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0700000US390413351699999
Harlem Township,2021,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.56,0.0,0.0,0700000US390413351699999
Harlem Township,2022,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.84,0.0,34.09,0.0,0.0,0700000US390413351699999
Harlem Township,2023,0.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,47.58,0.0,0.0,0700000US390413351699999
Harlem Township,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0700000US390413351699999
Harmony Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0700000US391173360099999
Harmony Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391173360099999
Harmony Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391173360099999
Harmony Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391173360099999
Harmony Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harmony Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0700000US391173360099999
Harmony Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391173360099999
Harrisburg Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2022,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrisburg Village,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,1600000US3933740
Harrisburg Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3933740
Harrison Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391273396499999
Harrison Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390893389499999
Harrison Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391413400699999
Harrison Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390913390899999
Harrison Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390833388099999
Harrison Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391273396499999
