County,COUNTYFP,Year,Technology,value
Union,39159,2018,count_Hydroelectric,0.0
Union,39159,2019,count_Hydroelectric,0.0
Union,39159,2020,count_Hydroelectric,0.0
Union,39159,2021,count_Hydroelectric,0.0
Union,39159,2022,count_Hydroelectric,0.0
Union,39159,2023,count_Hydroelectric,0.0
Union,39159,2024,count_Hydroelectric,0.0
Union,39159,2009,count_Solar Photovoltaic,0
Union,39159,2010,count_Solar Photovoltaic,5.0
Union,39159,2011,count_Solar Photovoltaic,28.0
Union,39159,2012,count_Solar Photovoltaic,8.0
Union,39159,2013,count_Solar Photovoltaic,1.0
Union,39159,2014,count_Solar Photovoltaic,4.0
Union,39159,2015,count_Solar Photovoltaic,2.0
Union,39159,2016,count_Solar Photovoltaic,3.0
Union,39159,2017,count_Solar Photovoltaic,7.0
Union,39159,2018,count_Solar Photovoltaic,2.0
Union,39159,2019,count_Solar Photovoltaic,3.0
Union,39159,2020,count_Solar Photovoltaic,1.0
Union,39159,2021,count_Solar Photovoltaic,4.0
Union,39159,2022,count_Solar Photovoltaic,2.0
Union,39159,2023,count_Solar Photovoltaic,1.0
Union,39159,2024,count_Solar Photovoltaic,9.0
Union,39159,2009,count_Solid Waste,0
Union,39159,2010,count_Solid Waste,0.0
Union,39159,2011,count_Solid Waste,0.0
Union,39159,2012,count_Solid Waste,0.0
Union,39159,2013,count_Solid Waste,0.0
Union,39159,2014,count_Solid Waste,0.0
Union,39159,2015,count_Solid Waste,0.0
Union,39159,2016,count_Solid Waste,0.0
Union,39159,2017,count_Solid Waste,0.0
Union,39159,2018,count_Solid Waste,0.0
Union,39159,2019,count_Solid Waste,0.0
Union,39159,2020,count_Solid Waste,0.0
Union,39159,2021,count_Solid Waste,0.0
Union,39159,2022,count_Solid Waste,0.0
Union,39159,2023,count_Solid Waste,0.0
Union,39159,2024,count_Solid Waste,0.0
Union,39159,2009,count_Wind,0
Union,39159,2010,count_Wind,0.0
Union,39159,2011,count_Wind,0.0
Union,39159,2012,count_Wind,0.0
Union,39159,2013,count_Wind,0.0
Union,39159,2014,count_Wind,0.0
Union,39159,2015,count_Wind,0.0
Union,39159,2016,count_Wind,0.0
Union,39159,2017,count_Wind,0.0
Union,39159,2018,count_Wind,0.0
Union,39159,2019,count_Wind,0.0
Union,39159,2020,count_Wind,0.0
Union,39159,2021,count_Wind,0.0
Union,39159,2022,count_Wind,0.0
Union,39159,2023,count_Wind,0.0
Union,39159,2024,count_Wind,0.0
Union,39159,2009,total_Biomass,0
Union,39159,2010,total_Biomass,0.0
Union,39159,2011,total_Biomass,0.0
Union,39159,2012,total_Biomass,0.0
Union,39159,2013,total_Biomass,0.0
Union,39159,2014,total_Biomass,0.0
Union,39159,2015,total_Biomass,0.0
Union,39159,2016,total_Biomass,0.0
Union,39159,2017,total_Biomass,0.0
Union,39159,2018,total_Biomass,0.0
Union,39159,2019,total_Biomass,0.0
Union,39159,2020,total_Biomass,0.0
Union,39159,2021,total_Biomass,0.0
Union,39159,2022,total_Biomass,0.0
Union,39159,2023,total_Biomass,0.0
Union,39159,2024,total_Biomass,0.0
Union,39159,2009,total_Captured Heat from Biologically Derived Methane Gas,0
Union,39159,2010,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2021,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2022,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2009,total_Hydroelectric,0
Union,39159,2010,total_Hydroelectric,0.0
Union,39159,2011,total_Hydroelectric,0.0
Union,39159,2012,total_Hydroelectric,0.0
Union,39159,2013,total_Hydroelectric,0.0
Union,39159,2014,total_Hydroelectric,0.0
Union,39159,2015,total_Hydroelectric,0.0
Union,39159,2016,total_Hydroelectric,0.0
Union,39159,2017,total_Hydroelectric,0.0
Union,39159,2018,total_Hydroelectric,0.0
Union,39159,2019,total_Hydroelectric,0.0
Union,39159,2020,total_Hydroelectric,0.0
Union,39159,2021,total_Hydroelectric,0.0
Union,39159,2022,total_Hydroelectric,0.0
Union,39159,2023,total_Hydroelectric,0.0
Union,39159,2024,total_Hydroelectric,0.0
Union,39159,2009,total_Solar Photovoltaic,0
Union,39159,2010,total_Solar Photovoltaic,0.04778
Union,39159,2011,total_Solar Photovoltaic,0.76502
Union,39159,2012,total_Solar Photovoltaic,0.30609
Union,39159,2013,total_Solar Photovoltaic,0.01078
Union,39159,2014,total_Solar Photovoltaic,0.02883
Union,39159,2015,total_Solar Photovoltaic,0.04465
Union,39159,2016,total_Solar Photovoltaic,0.04698
Union,39159,2017,total_Solar Photovoltaic,0.15187
Union,39159,2018,total_Solar Photovoltaic,0.11108
Union,39159,2019,total_Solar Photovoltaic,0.06506
Union,39159,2020,total_Solar Photovoltaic,0.01026
Union,39159,2021,total_Solar Photovoltaic,0.1391
Union,39159,2022,total_Solar Photovoltaic,0.02124
Union,39159,2023,total_Solar Photovoltaic,1.21264
Union,39159,2024,total_Solar Photovoltaic,415.90941
Union,39159,2009,total_Solid Waste,0
Union,39159,2010,total_Solid Waste,0.0
Union,39159,2011,total_Solid Waste,0.0
Union,39159,2012,total_Solid Waste,0.0
Union,39159,2013,total_Solid Waste,0.0
Union,39159,2014,total_Solid Waste,0.0
Union,39159,2015,total_Solid Waste,0.0
Union,39159,2016,total_Solid Waste,0.0
Union,39159,2017,total_Solid Waste,0.0
Union,39159,2018,total_Solid Waste,0.0
Union,39159,2019,total_Solid Waste,0.0
Union,39159,2020,total_Solid Waste,0.0
Union,39159,2021,total_Solid Waste,0.0
Union,39159,2022,total_Solid Waste,0.0
Union,39159,2023,total_Solid Waste,0.0
Union,39159,2024,total_Solid Waste,0.0
Union,39159,2009,total_Wind,0
Union,39159,2010,total_Wind,0.0
Union,39159,2011,total_Wind,0.0
Union,39159,2012,total_Wind,0.0
Union,39159,2013,total_Wind,0.0
Union,39159,2014,total_Wind,0.0
Union,39159,2015,total_Wind,0.0
Union,39159,2016,total_Wind,0.0
Union,39159,2017,total_Wind,0.0
Union,39159,2018,total_Wind,0.0
Union,39159,2019,total_Wind,0.0
Union,39159,2020,total_Wind,0.0
Union,39159,2021,total_Wind,0.0
Union,39159,2022,total_Wind,0.0
Union,39159,2023,total_Wind,0.0
Union,39159,2024,total_Wind,0.0
